Scalar,data,"SurfaceValue(Surface(Rectangle1), VOLTAGE)",
NumElems,3579,,
3.15E-07,-1.98E-03,0.00E+00,"		-5.0010851263025180e-01"
3.95E-06,-1.94E-03,0.00E+00,"		-7.4076980476363519e-01"
3.66E-06,-1.94E-03,0.00E+00,"		-6.9902686548836335e-01"
3.94E-06,-1.94E-03,0.00E+00,"		-7.3860807217373547e-01"
3.36E-06,-1.94E-03,0.00E+00,"		-6.5622734229617274e-01"
3.64E-06,-1.94E-03,0.00E+00,"		-6.9695509580053261e-01"
3.92E-06,-1.94E-03,0.00E+00,"		-7.3620146929509345e-01"
3.25E-06,-1.98E-03,0.00E+00,"		-5.0435520621173224e-01"
3.03E-06,-1.98E-03,0.00E+00,"		-5.0111400401816486e-01"
2.16E-06,-1.98E-03,0.00E+00,"		-5.0216847970771905e-01"
2.82E-06,-1.98E-03,0.00E+00,"		-5.0033422807104655e-01"
1.95E-06,-1.98E-03,0.00E+00,"		-5.0068487537539452e-01"
1.07E-06,-1.98E-03,0.00E+00,"		-5.0112476335197076e-01"
5.00E-06,-1.98E-03,0.00E+00,"		-5.0841373631476749e-01"
5.00E-06,-1.98E-03,0.00E+00,"		-5.0313138676546487e-01"
4.12E-06,-1.98E-03,0.00E+00,"		-5.0634775603705318e-01"
5.00E-06,-1.98E-03,0.00E+00,"		-5.0162443519154909e-01"
4.12E-06,-1.98E-03,0.00E+00,"		-5.0258974972763570e-01"
3.25E-06,-1.98E-03,0.00E+00,"		-5.0435520621173224e-01"
5.00E-06,-1.98E-03,0.00E+00,"		-5.0162443519154909e-01"
3.91E-06,-1.98E-03,0.00E+00,"		-5.0077519852087915e-01"
4.12E-06,-1.98E-03,0.00E+00,"		-5.0258974972763570e-01"
2.82E-06,-1.98E-03,0.00E+00,"		-5.0033422807104655e-01"
3.03E-06,-1.98E-03,0.00E+00,"		-5.0111400401816486e-01"
3.25E-06,-1.98E-03,0.00E+00,"		-5.0435520621173224e-01"
3.10E-06,-1.97E-03,0.00E+00,"		-5.4084697110791247e-01"
2.63E-06,-1.97E-03,0.00E+00,"		-5.1805711512795727e-01"
2.75E-06,-1.97E-03,0.00E+00,"		-5.2962191776250866e-01"
2.15E-06,-1.97E-03,0.00E+00,"		-5.0954098644292234e-01"
2.28E-06,-1.97E-03,0.00E+00,"		-5.1464711874345059e-01"
2.40E-06,-1.97E-03,0.00E+00,"		-5.2202760571648865e-01"
4.03E-06,-1.97E-03,0.00E+00,"		-6.2593094072820488e-01"
3.89E-06,-1.97E-03,0.00E+00,"		-5.8354045433310198e-01"
3.56E-06,-1.97E-03,0.00E+00,"		-5.8114672730185502e-01"
3.75E-06,-1.97E-03,0.00E+00,"		-5.4230919132185540e-01"
3.42E-06,-1.97E-03,0.00E+00,"		-5.4865195752905649e-01"
3.10E-06,-1.97E-03,0.00E+00,"		-5.4084697110791247e-01"
3.10E-06,-1.97E-03,0.00E+00,"		-5.4084697110791247e-01"
3.42E-06,-1.97E-03,0.00E+00,"		-5.4865195752905649e-01"
2.63E-06,-1.97E-03,0.00E+00,"		-5.1805711512795727e-01"
3.75E-06,-1.97E-03,0.00E+00,"		-5.4230919132185540e-01"
2.95E-06,-1.97E-03,0.00E+00,"		-5.2094814071629514e-01"
2.15E-06,-1.97E-03,0.00E+00,"		-5.0954098644292234e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
3.37E-06,-1.97E-03,0.00E+00,"		-5.9866180472945185e-01"
3.53E-06,-1.97E-03,0.00E+00,"		-5.9843492365376394e-01"
3.70E-06,-1.97E-03,0.00E+00,"		-6.4385514028701119e-01"
3.86E-06,-1.97E-03,0.00E+00,"		-6.3882707373853831e-01"
4.03E-06,-1.97E-03,0.00E+00,"		-6.2593094072820488e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
2.72E-06,-1.97E-03,0.00E+00,"		-5.3456373262860291e-01"
2.53E-06,-1.97E-03,0.00E+00,"		-5.3323571467623498e-01"
2.40E-06,-1.97E-03,0.00E+00,"		-5.2202760571648865e-01"
2.21E-06,-1.97E-03,0.00E+00,"		-5.2218308320344875e-01"
2.02E-06,-1.97E-03,0.00E+00,"		-5.2100718493437803e-01"
3.10E-06,-1.97E-03,0.00E+00,"		-5.4084697110791247e-01"
3.07E-06,-1.97E-03,0.00E+00,"		-5.4934497505538216e-01"
3.56E-06,-1.97E-03,0.00E+00,"		-5.8114672730185502e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
3.53E-06,-1.97E-03,0.00E+00,"		-5.9843492365376394e-01"
4.03E-06,-1.97E-03,0.00E+00,"		-6.2593094072820488e-01"
3.10E-06,-1.97E-03,0.00E+00,"		-5.4084697110791247e-01"
2.75E-06,-1.97E-03,0.00E+00,"		-5.2962191776250866e-01"
3.07E-06,-1.97E-03,0.00E+00,"		-5.4934497505538216e-01"
2.40E-06,-1.97E-03,0.00E+00,"		-5.2202760571648865e-01"
2.72E-06,-1.97E-03,0.00E+00,"		-5.3456373262860291e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
3.01E-06,-1.97E-03,0.00E+00,"		-5.6333514157454956e-01"
3.37E-06,-1.97E-03,0.00E+00,"		-5.9866180472945185e-01"
2.99E-06,-1.97E-03,0.00E+00,"		-5.6679638757248063e-01"
3.34E-06,-1.97E-03,0.00E+00,"		-6.1100073699380797e-01"
3.70E-06,-1.97E-03,0.00E+00,"		-6.4385514028701119e-01"
2.02E-06,-1.97E-03,0.00E+00,"		-5.2100718493437803e-01"
2.50E-06,-1.97E-03,0.00E+00,"		-5.3647548940485634e-01"
2.53E-06,-1.97E-03,0.00E+00,"		-5.3323571467623498e-01"
2.99E-06,-1.97E-03,0.00E+00,"		-5.6679638757248063e-01"
3.01E-06,-1.97E-03,0.00E+00,"		-5.6333514157454956e-01"
3.04E-06,-1.97E-03,0.00E+00,"		-5.5612556530504209e-01"
-5.00E-06,-1.93E-03,0.00E+00,"		-8.8908451008732148e-01"
-4.62E-06,-1.93E-03,0.00E+00,"		-8.3242626821817045e-01"
-5.00E-06,-1.93E-03,0.00E+00,"		-8.8906230049507262e-01"
-4.23E-06,-1.93E-03,0.00E+00,"		-7.7932582802740158e-01"
-4.62E-06,-1.93E-03,0.00E+00,"		-8.3276615221730788e-01"
-5.00E-06,-1.93E-03,0.00E+00,"		-8.8882536220016262e-01"
-4.35E-06,-1.93E-03,0.00E+00,"		-7.9563314409618380e-01"
-4.29E-06,-1.93E-03,0.00E+00,"		-7.8754026088480256e-01"
-4.01E-06,-1.93E-03,0.00E+00,"		-7.4815613632880174e-01"
-4.23E-06,-1.93E-03,0.00E+00,"		-7.7932582802740158e-01"
-3.95E-06,-1.93E-03,0.00E+00,"		-7.3991669989212216e-01"
-3.66E-06,-1.93E-03,0.00E+00,"		-7.0024866334951985e-01"
-4.35E-06,-1.93E-03,0.00E+00,"		-7.9563314409618380e-01"
-4.68E-06,-1.93E-03,0.00E+00,"		-8.4137904784445428e-01"
-4.29E-06,-1.93E-03,0.00E+00,"		-7.8754026088480256e-01"
-5.00E-06,-1.93E-03,0.00E+00,"		-8.8882536220016262e-01"
-4.62E-06,-1.93E-03,0.00E+00,"		-8.3276615221730788e-01"
-4.23E-06,-1.93E-03,0.00E+00,"		-7.7932582802740158e-01"
-3.48E-06,-1.93E-03,0.00E+00,"		-6.7429731396375736e-01"
-3.57E-06,-1.93E-03,0.00E+00,"		-6.8747944947116035e-01"
-3.85E-06,-1.93E-03,0.00E+00,"		-7.2757472845142224e-01"
-3.66E-06,-1.93E-03,0.00E+00,"		-7.0024866334951985e-01"
-3.95E-06,-1.93E-03,0.00E+00,"		-7.3991669989212216e-01"
-4.23E-06,-1.93E-03,0.00E+00,"		-7.7932582802740158e-01"
-3.48E-06,-1.93E-03,0.00E+00,"		-6.7429731396375736e-01"
-3.32E-06,-1.93E-03,0.00E+00,"		-6.5027570241877874e-01"
-3.57E-06,-1.93E-03,0.00E+00,"		-6.8747944947116035e-01"
-3.17E-06,-1.93E-03,0.00E+00,"		-6.2477135710860154e-01"
-3.41E-06,-1.93E-03,0.00E+00,"		-6.6437539452399141e-01"
-3.66E-06,-1.93E-03,0.00E+00,"		-7.0024866334951985e-01"
-2.32E-06,-1.91E-03,0.00E+00,"		-5.4355587433300145e-01"
-2.12E-06,-1.91E-03,0.00E+00,"		-5.3577004433312547e-01"
-1.99E-06,-1.91E-03,0.00E+00,"		-5.3100550163809379e-01"
-1.92E-06,-1.91E-03,0.00E+00,"		-5.2978194377923615e-01"
-1.79E-06,-1.91E-03,0.00E+00,"		-5.2618812581041396e-01"
-1.65E-06,-1.91E-03,0.00E+00,"		-5.2303132647066219e-01"
-1.65E-06,-1.91E-03,0.00E+00,"		-5.2303132647066219e-01"
-2.07E-06,-1.91E-03,0.00E+00,"		-5.3322739522084539e-01"
-1.99E-06,-1.91E-03,0.00E+00,"		-5.3100550163809379e-01"
-2.48E-06,-1.91E-03,0.00E+00,"		-5.5094151879971254e-01"
-2.40E-06,-1.91E-03,0.00E+00,"		-5.4727999202767552e-01"
-2.32E-06,-1.91E-03,0.00E+00,"		-5.4355587433300145e-01"
-2.32E-06,-1.91E-03,0.00E+00,"		-5.4355587433300145e-01"
-2.40E-06,-1.91E-03,0.00E+00,"		-5.4727999202767552e-01"
-2.55E-06,-1.91E-03,0.00E+00,"		-5.5499107299253958e-01"
-2.48E-06,-1.91E-03,0.00E+00,"		-5.5094151879971254e-01"
-2.63E-06,-1.91E-03,0.00E+00,"		-5.5977352695885829e-01"
-2.78E-06,-1.91E-03,0.00E+00,"		-5.7065078074934794e-01"
-2.37E-06,-2.11E-03,0.00E+00,"		-1.9958279249585992e-01"
-2.06E-06,-2.11E-03,0.00E+00,"		-2.0197715390241019e-01"
-2.21E-06,-2.11E-03,0.00E+00,"		-1.6197985972184159e-01"
-1.75E-06,-2.11E-03,0.00E+00,"		-2.0319380484622848e-01"
-1.90E-06,-2.11E-03,0.00E+00,"		-1.6353365393316988e-01"
-2.05E-06,-2.11E-03,0.00E+00,"		-1.2126793478358577e-01"
-2.05E-06,-2.11E-03,0.00E+00,"		-1.2126793478358577e-01"
-1.86E-06,-2.11E-03,0.00E+00,"		-9.1489292176223286e-02"
-2.22E-06,-2.11E-03,0.00E+00,"		-9.9866872973495252e-02"
-1.67E-06,-2.11E-03,0.00E+00,"		-7.2859382496690772e-02"
-2.03E-06,-2.11E-03,0.00E+00,"		-7.8255584951682583e-02"
-2.39E-06,-2.11E-03,0.00E+00,"		-8.4232032057918418e-02"
-1.70E-06,-2.11E-03,0.00E+00,"		-1.1365526381092428e-01"
-1.73E-06,-2.11E-03,0.00E+00,"		-1.5756337850474814e-01"
-1.48E-06,-2.11E-03,0.00E+00,"		-1.2338406959032147e-01"
-1.75E-06,-2.11E-03,0.00E+00,"		-2.0319380484622848e-01"
-1.50E-06,-2.11E-03,0.00E+00,"		-1.7034153791331083e-01"
-1.26E-06,-2.11E-03,0.00E+00,"		-1.3349704435897097e-01"
-1.67E-06,-2.11E-03,0.00E+00,"		-7.2859382496690772e-02"
-1.69E-06,-2.11E-03,0.00E+00,"		-8.8473239694365158e-02"
-1.47E-06,-2.11E-03,0.00E+00,"		-9.4953753825557721e-02"
-1.70E-06,-2.11E-03,0.00E+00,"		-1.1365526381092428e-01"
-1.48E-06,-2.11E-03,0.00E+00,"		-1.2338406959032147e-01"
-1.26E-06,-2.11E-03,0.00E+00,"		-1.3349704435897097e-01"
-1.70E-06,-2.11E-03,0.00E+00,"		-1.1365526381092428e-01"
-1.69E-06,-2.11E-03,0.00E+00,"		-8.8473239694365158e-02"
-1.88E-06,-2.11E-03,0.00E+00,"		-1.1713360891196632e-01"
-1.67E-06,-2.11E-03,0.00E+00,"		-7.2859382496690772e-02"
-1.86E-06,-2.11E-03,0.00E+00,"		-9.1489292176223286e-02"
-2.05E-06,-2.11E-03,0.00E+00,"		-1.2126793478358577e-01"
-1.70E-06,-2.11E-03,0.00E+00,"		-1.1365526381092428e-01"
-1.88E-06,-2.11E-03,0.00E+00,"		-1.1713360891196632e-01"
-1.73E-06,-2.11E-03,0.00E+00,"		-1.5756337850474814e-01"
-2.05E-06,-2.11E-03,0.00E+00,"		-1.2126793478358577e-01"
-1.90E-06,-2.11E-03,0.00E+00,"		-1.6353365393316988e-01"
-1.75E-06,-2.11E-03,0.00E+00,"		-2.0319380484622848e-01"
-2.96E-06,-1.92E-03,0.00E+00,"		-5.8499762369368136e-01"
-3.47E-06,-1.92E-03,0.00E+00,"		-6.7180609343022268e-01"
-3.18E-06,-1.92E-03,0.00E+00,"		-6.2014727019696703e-01"
-3.98E-06,-1.92E-03,0.00E+00,"		-7.4342671991338272e-01"
-3.69E-06,-1.92E-03,0.00E+00,"		-7.0428057367773533e-01"
-3.39E-06,-1.92E-03,0.00E+00,"		-6.5884988596481731e-01"
-3.39E-06,-1.92E-03,0.00E+00,"		-6.5884988596481731e-01"
-3.69E-06,-1.92E-03,0.00E+00,"		-7.0428057367773533e-01"
-3.64E-06,-1.92E-03,0.00E+00,"		-6.9526050700288755e-01"
-3.98E-06,-1.92E-03,0.00E+00,"		-7.4342671991338272e-01"
-3.93E-06,-1.92E-03,0.00E+00,"		-7.3667254190596643e-01"
-3.88E-06,-1.92E-03,0.00E+00,"		-7.2984826353993271e-01"
2.87E-06,-1.91E-03,0.00E+00,"		-5.7628461253131635e-01"
2.50E-06,-1.91E-03,0.00E+00,"		-5.5075337753880915e-01"
2.67E-06,-1.91E-03,0.00E+00,"		-5.6125906820641136e-01"
2.13E-06,-1.91E-03,0.00E+00,"		-5.3527895079292398e-01"
2.30E-06,-1.91E-03,0.00E+00,"		-5.4155634906762973e-01"
2.47E-06,-1.91E-03,0.00E+00,"		-5.4939286615785432e-01"
3.58E-07,-2.03E-03,0.00E+00,"		-5.0000000000019451e-01"
-2.32E-06,-2.03E-03,0.00E+00,"		-4.9999999999996741e-01"
-2.32E-06,-2.02E-03,0.00E+00,"		-4.9999999999928862e-01"
-5.00E-06,-2.03E-03,0.00E+00,"		-5.0000000000010625e-01"
-5.00E-06,-2.03E-03,0.00E+00,"		-4.9999999999948019e-01"
-5.00E-06,-2.02E-03,0.00E+00,"		-4.9999999999929845e-01"
3.58E-07,-2.03E-03,0.00E+00,"		-5.0000000000019451e-01"
-1.01E-07,-2.03E-03,0.00E+00,"		-5.0000000000000966e-01"
-2.32E-06,-2.03E-03,0.00E+00,"		-4.9999999999996741e-01"
-5.59E-07,-2.03E-03,0.00E+00,"		-5.0000000000008160e-01"
-2.78E-06,-2.03E-03,0.00E+00,"		-5.0000000000012990e-01"
-5.00E-06,-2.03E-03,0.00E+00,"		-5.0000000000010625e-01"
-5.59E-07,-2.03E-03,0.00E+00,"		-5.0000000000008160e-01"
-1.01E-07,-2.03E-03,0.00E+00,"		-5.0000000000000966e-01"
2.22E-06,-2.03E-03,0.00E+00,"		-5.0000000000000888e-01"
3.58E-07,-2.03E-03,0.00E+00,"		-5.0000000000019451e-01"
2.68E-06,-2.03E-03,0.00E+00,"		-4.9999999999997619e-01"
5.00E-06,-2.03E-03,0.00E+00,"		-5.0000000000001110e-01"
-5.00E-06,-2.04E-03,0.00E+00,"		-4.9999999999998940e-01"
-2.78E-06,-2.04E-03,0.00E+00,"		-4.9999999999999228e-01"
-2.62E-06,-2.04E-03,0.00E+00,"		-5.0000000000000233e-01"
-5.59E-07,-2.03E-03,0.00E+00,"		-5.0000000000008160e-01"
-4.00E-07,-2.04E-03,0.00E+00,"		-4.9999999999999561e-01"
-2.41E-07,-2.04E-03,0.00E+00,"		-5.0000000000000555e-01"
-5.59E-07,-2.03E-03,0.00E+00,"		-5.0000000000008160e-01"
-2.78E-06,-2.04E-03,0.00E+00,"		-4.9999999999999228e-01"
-2.78E-06,-2.03E-03,0.00E+00,"		-5.0000000000012990e-01"
-5.00E-06,-2.04E-03,0.00E+00,"		-4.9999999999998940e-01"
-5.00E-06,-2.03E-03,0.00E+00,"		-5.0000000000001432e-01"
-5.00E-06,-2.03E-03,0.00E+00,"		-5.0000000000010625e-01"
-5.00E-06,-2.02E-03,0.00E+00,"		-4.9999999999929845e-01"
-2.47E-06,-2.02E-03,0.00E+00,"		-5.0000000000123956e-01"
-2.32E-06,-2.02E-03,0.00E+00,"		-4.9999999999928862e-01"
6.65E-08,-2.02E-03,0.00E+00,"		-4.9999999999363443e-01"
2.12E-07,-2.02E-03,0.00E+00,"		-4.9999999999914363e-01"
3.58E-07,-2.03E-03,0.00E+00,"		-5.0000000000019451e-01"
6.65E-08,-2.02E-03,0.00E+00,"		-4.9999999999363443e-01"
2.53E-06,-2.02E-03,0.00E+00,"		-4.9999999999951961e-01"
2.12E-07,-2.02E-03,0.00E+00,"		-4.9999999999914363e-01"
5.00E-06,-2.02E-03,0.00E+00,"		-4.9999999999988920e-01"
2.68E-06,-2.03E-03,0.00E+00,"		-4.9999999999990785e-01"
3.58E-07,-2.03E-03,0.00E+00,"		-5.0000000000019451e-01"
-3.08E-06,-1.94E-03,0.00E+00,"		-6.0270346576595568e-01"
-3.15E-06,-1.94E-03,0.00E+00,"		-6.1617362855272384e-01"
-3.44E-06,-1.94E-03,0.00E+00,"		-6.6627878305813559e-01"
-3.23E-06,-1.94E-03,0.00E+00,"		-6.2968570971618809e-01"
-3.51E-06,-1.94E-03,0.00E+00,"		-6.7789999415269775e-01"
-3.79E-06,-1.94E-03,0.00E+00,"		-7.1746601171787061e-01"
4.59E-06,-2.11E-03,0.00E+00,"		-7.5839689493909637e-02"
4.45E-06,-2.11E-03,0.00E+00,"		-5.1644728900515670e-02"
4.32E-06,-2.11E-03,0.00E+00,"		-6.4426525763000050e-02"
4.30E-06,-2.11E-03,0.00E+00,"		-3.6042790974726624e-02"
4.18E-06,-2.11E-03,0.00E+00,"		-4.4417552558497234e-02"
4.05E-06,-2.11E-03,0.00E+00,"		-5.5228766371541817e-02"
3.48E-06,-2.11E-03,0.00E+00,"		-3.8992824454834894e-02"
3.77E-06,-2.11E-03,0.00E+00,"		-4.6252716145631367e-02"
3.89E-06,-2.11E-03,0.00E+00,"		-3.7344319589692969e-02"
4.05E-06,-2.11E-03,0.00E+00,"		-5.5228766371541817e-02"
4.18E-06,-2.11E-03,0.00E+00,"		-4.4417552558497234e-02"
4.30E-06,-2.11E-03,0.00E+00,"		-3.6042790974726624e-02"
3.90E-06,-1.91E-03,0.00E+00,"		-7.3294282588942339e-01"
3.55E-06,-1.91E-03,0.00E+00,"		-6.8359515656936665e-01"
3.85E-06,-1.91E-03,0.00E+00,"		-7.2598439806703863e-01"
3.20E-06,-1.91E-03,0.00E+00,"		-6.3067079735231713e-01"
3.50E-06,-1.91E-03,0.00E+00,"		-6.7612173397020703e-01"
3.80E-06,-1.91E-03,0.00E+00,"		-7.1859773535326432e-01"
-1.46E-06,-1.93E-03,0.00E+00,"		-5.1947567157800245e-01"
-1.17E-06,-1.93E-03,0.00E+00,"		-5.1552233522617363e-01"
-8.40E-07,-1.93E-03,0.00E+00,"		-5.1210262517680383e-01"
-8.90E-07,-1.93E-03,0.00E+00,"		-5.1284662774052359e-01"
-5.58E-07,-1.93E-03,0.00E+00,"		-5.1062234536894280e-01"
-2.25E-07,-1.93E-03,0.00E+00,"		-5.0937981615284289e-01"
-1.46E-06,-1.93E-03,0.00E+00,"		-5.1947567157800245e-01"
-8.40E-07,-1.93E-03,0.00E+00,"		-5.1210262517680383e-01"
-1.65E-06,-1.93E-03,0.00E+00,"		-5.2299318794703464e-01"
-2.25E-07,-1.93E-03,0.00E+00,"		-5.0937981615284289e-01"
-1.03E-06,-1.93E-03,0.00E+00,"		-5.1395522017106332e-01"
-1.84E-06,-1.93E-03,0.00E+00,"		-5.2704334997287450e-01"
-2.12E-06,-1.93E-03,0.00E+00,"		-5.3580211554513235e-01"
-1.79E-06,-1.93E-03,0.00E+00,"		-5.2601022592626367e-01"
-1.98E-06,-1.93E-03,0.00E+00,"		-5.3114978450714878e-01"
-1.46E-06,-1.93E-03,0.00E+00,"		-5.1947567157800245e-01"
-1.65E-06,-1.93E-03,0.00E+00,"		-5.2299318794703464e-01"
-1.84E-06,-1.93E-03,0.00E+00,"		-5.2704334997287450e-01"
-2.12E-06,-1.93E-03,0.00E+00,"		-5.3580211554513235e-01"
-2.20E-06,-1.93E-03,0.00E+00,"		-5.3844539095716537e-01"
-1.79E-06,-1.93E-03,0.00E+00,"		-5.2601022592626367e-01"
-2.27E-06,-1.93E-03,0.00E+00,"		-5.4128385318904060e-01"
-1.86E-06,-1.93E-03,0.00E+00,"		-5.2784290846177995e-01"
-1.46E-06,-1.93E-03,0.00E+00,"		-5.1947567157800245e-01"
2.13E-06,-1.91E-03,0.00E+00,"		-5.3527895079292398e-01"
2.29E-06,-1.91E-03,0.00E+00,"		-5.4153492630591760e-01"
1.73E-06,-1.91E-03,0.00E+00,"		-5.2421306594671668e-01"
2.44E-06,-1.91E-03,0.00E+00,"		-5.4823115339509942e-01"
1.88E-06,-1.91E-03,0.00E+00,"		-5.2733068226268376e-01"
1.32E-06,-1.91E-03,0.00E+00,"		-5.1732663334155071e-01"
-1.59E-06,-1.95E-03,0.00E+00,"		-5.2164011629861018e-01"
-1.12E-06,-1.95E-03,0.00E+00,"		-5.1478860806479620e-01"
-1.56E-06,-1.95E-03,0.00E+00,"		-5.2131996285425686e-01"
-6.40E-07,-1.95E-03,0.00E+00,"		-5.1098817594168733e-01"
-1.09E-06,-1.95E-03,0.00E+00,"		-5.1444139689950974e-01"
-1.54E-06,-1.95E-03,0.00E+00,"		-5.2071040143571368e-01"
-2.13E-06,-1.95E-03,0.00E+00,"		-5.3556057522241740e-01"
-1.83E-06,-1.95E-03,0.00E+00,"		-5.2688867635005254e-01"
-1.86E-06,-1.95E-03,0.00E+00,"		-5.2757478974252170e-01"
-1.54E-06,-1.95E-03,0.00E+00,"		-5.2064648916480061e-01"
-1.56E-06,-1.95E-03,0.00E+00,"		-5.2109695812667889e-01"
-1.59E-06,-1.95E-03,0.00E+00,"		-5.2164011629861018e-01"
-2.13E-06,-1.95E-03,0.00E+00,"		-5.3556057522241740e-01"
-1.86E-06,-1.95E-03,0.00E+00,"		-5.2757478974252170e-01"
-2.31E-06,-1.95E-03,0.00E+00,"		-5.4247681996110453e-01"
-1.59E-06,-1.95E-03,0.00E+00,"		-5.2164011629861018e-01"
-2.04E-06,-1.95E-03,0.00E+00,"		-5.3295003583314027e-01"
-2.50E-06,-1.95E-03,0.00E+00,"		-5.5081811309829842e-01"
-2.75E-06,-1.95E-03,0.00E+00,"		-5.6733101503500627e-01"
-2.71E-06,-1.95E-03,0.00E+00,"		-5.6352325944818882e-01"
-2.44E-06,-1.95E-03,0.00E+00,"		-5.4793074432022104e-01"
-2.67E-06,-1.95E-03,0.00E+00,"		-5.6077653289313734e-01"
-2.40E-06,-1.95E-03,0.00E+00,"		-5.4608104028354998e-01"
-2.13E-06,-1.95E-03,0.00E+00,"		-5.3556057522241740e-01"
-2.13E-06,-1.95E-03,0.00E+00,"		-5.3556057522241740e-01"
-2.31E-06,-1.95E-03,0.00E+00,"		-5.4247681996110453e-01"
-2.44E-06,-1.95E-03,0.00E+00,"		-5.4793074432022104e-01"
-2.50E-06,-1.95E-03,0.00E+00,"		-5.5081811309829842e-01"
-2.62E-06,-1.95E-03,0.00E+00,"		-5.5833834185044628e-01"
-2.75E-06,-1.95E-03,0.00E+00,"		-5.6733101503500627e-01"
-1.88E-06,-1.93E-03,0.00E+00,"		-5.2837767777601807e-01"
-1.36E-06,-1.93E-03,0.00E+00,"		-5.1769549679585913e-01"
-1.34E-06,-1.93E-03,0.00E+00,"		-5.1794351992771315e-01"
-8.43E-07,-1.93E-03,0.00E+00,"		-5.1228530042445386e-01"
-8.22E-07,-1.93E-03,0.00E+00,"		-5.1216418726113455e-01"
-8.00E-07,-1.93E-03,0.00E+00,"		-5.1214229003621581e-01"
-2.92E-06,-1.93E-03,0.00E+00,"		-5.8161184942637634e-01"
-2.40E-06,-1.93E-03,0.00E+00,"		-5.4646785230069228e-01"
-2.47E-06,-1.93E-03,0.00E+00,"		-5.5006126861262616e-01"
-1.88E-06,-1.93E-03,0.00E+00,"		-5.2837767777601807e-01"
-1.95E-06,-1.93E-03,0.00E+00,"		-5.3039846488351750e-01"
-2.02E-06,-1.93E-03,0.00E+00,"		-5.3229151639373662e-01"
-8.00E-07,-1.93E-03,0.00E+00,"		-5.1214229003621581e-01"
-1.41E-06,-1.93E-03,0.00E+00,"		-5.1843772075055095e-01"
-1.34E-06,-1.93E-03,0.00E+00,"		-5.1794351992771315e-01"
-2.02E-06,-1.93E-03,0.00E+00,"		-5.3229151639373662e-01"
-1.95E-06,-1.93E-03,0.00E+00,"		-5.3039846488351750e-01"
-1.88E-06,-1.93E-03,0.00E+00,"		-5.2837767777601807e-01"
-2.71E-06,-1.94E-03,0.00E+00,"		-5.6431052485926858e-01"
-2.81E-06,-1.93E-03,0.00E+00,"		-5.7242113723312438e-01"
-2.36E-06,-1.94E-03,0.00E+00,"		-5.4460282750809641e-01"
-2.92E-06,-1.93E-03,0.00E+00,"		-5.8161184942637634e-01"
-2.47E-06,-1.93E-03,0.00E+00,"		-5.5006126861262616e-01"
-2.02E-06,-1.93E-03,0.00E+00,"		-5.3229151639373662e-01"
-2.71E-06,-1.94E-03,0.00E+00,"		-5.6431052485926858e-01"
-2.36E-06,-1.94E-03,0.00E+00,"		-5.4460282750809641e-01"
-2.45E-06,-1.94E-03,0.00E+00,"		-5.4893240135281718e-01"
-2.02E-06,-1.93E-03,0.00E+00,"		-5.3229151639373662e-01"
-2.11E-06,-1.94E-03,0.00E+00,"		-5.3520323401615855e-01"
-2.19E-06,-1.94E-03,0.00E+00,"		-5.3817775392243783e-01"
4.12E-06,-2.11E-03,0.00E+00,"		-9.4576658792532117e-02"
4.36E-06,-2.11E-03,0.00E+00,"		-8.4296808204191206e-02"
4.09E-06,-2.11E-03,0.00E+00,"		-7.1194368122466795e-02"
4.59E-06,-2.11E-03,0.00E+00,"		-7.5839689493909637e-02"
4.32E-06,-2.11E-03,0.00E+00,"		-6.4426525763000050e-02"
4.05E-06,-2.11E-03,0.00E+00,"		-5.5228766371541817e-02"
4.35E-06,-2.11E-03,0.00E+00,"		-2.2780540853234285e-01"
4.68E-06,-2.11E-03,0.00E+00,"		-2.7268144357651114e-01"
4.68E-06,-2.11E-03,0.00E+00,"		-2.2286492963069024e-01"
5.00E-06,-2.11E-03,0.00E+00,"		-3.1848735549357021e-01"
5.00E-06,-2.11E-03,0.00E+00,"		-2.7058672766726588e-01"
5.00E-06,-2.11E-03,0.00E+00,"		-2.1949045363435449e-01"
4.64E-06,-2.11E-03,0.00E+00,"		-1.5444308462620648e-01"
4.50E-06,-2.11E-03,0.00E+00,"		-1.9460258808375308e-01"
4.82E-06,-2.11E-03,0.00E+00,"		-1.8862934368593925e-01"
4.35E-06,-2.11E-03,0.00E+00,"		-2.2780540853234285e-01"
4.68E-06,-2.11E-03,0.00E+00,"		-2.2286492963069024e-01"
5.00E-06,-2.11E-03,0.00E+00,"		-2.1949045363435449e-01"
1.49E-06,-1.96E-03,0.00E+00,"		-5.1995145781558816e-01"
1.00E-06,-1.96E-03,0.00E+00,"		-5.1346943145664814e-01"
1.29E-06,-1.96E-03,0.00E+00,"		-5.1697845597317116e-01"
5.06E-07,-1.96E-03,0.00E+00,"		-5.1029552707394676e-01"
8.01E-07,-1.96E-03,0.00E+00,"		-5.1191672292915458e-01"
1.10E-06,-1.96E-03,0.00E+00,"		-5.1471156380199279e-01"
