Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,334,,
4.00E-07,-1.99E-03,3.52E-08,"		9.9813924294976109e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9815086304389822e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9814756080073630e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9812734700269867e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9814059494265128e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9815085753100419e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9812474581529476e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9814059494265128e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9813244107256482e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9815085753100419e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9811525458020189e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9812766484383597e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9812474581529476e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9815086304389822e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9814831367764101e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9814756080073630e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9813924294976109e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9814382256564294e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9814059494265128e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9813924294976109e-01"
3.50E-07,-1.99E-03,3.52E-08,"		9.9814095742149034e-01"
4.00E-07,-1.99E-03,3.52E-08,"		9.9814382794125545e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9814209951127686e-01"
3.50E-07,-1.99E-03,3.51E-08,"		9.9814723354262358e-01"
4.00E-07,-1.99E-03,3.51E-08,"		9.9813507240360144e-01"
3.00E-07,-1.99E-03,3.53E-08,"		9.9822281998129592e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9813520451916660e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9819109632305802e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9811525458020189e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9812891066059273e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9815565982132237e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9812474581529476e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9812766484383597e-01"
3.00E-07,-1.99E-03,3.53E-08,"		9.9815133287125624e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9811525458020189e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9813520451916660e-01"
3.00E-07,-1.99E-03,3.53E-08,"		9.9822281998129592e-01"
3.00E-07,-1.99E-03,3.51E-08,"		9.9818383284486634e-01"
3.50E-07,-1.99E-03,3.51E-08,"		9.9817675786162596e-01"
3.50E-07,-1.99E-03,3.51E-08,"		9.9815905106091796e-01"
4.00E-07,-1.99E-03,3.51E-08,"		9.9816915380851279e-01"
4.00E-07,-1.99E-03,3.51E-08,"		9.9815344153627261e-01"
4.00E-07,-1.99E-03,3.51E-08,"		9.9813507240360144e-01"
4.00E-07,-1.99E-03,3.51E-08,"		9.9813507240360144e-01"
3.50E-07,-1.99E-03,3.51E-08,"		9.9814723354262358e-01"
3.50E-07,-1.99E-03,3.51E-08,"		9.9815905106091796e-01"
3.00E-07,-1.99E-03,3.52E-08,"		9.9814209951127686e-01"
3.00E-07,-1.99E-03,3.51E-08,"		9.9816441827822466e-01"
3.00E-07,-1.99E-03,3.51E-08,"		9.9818383284486634e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9808205032841912e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9807306678227514e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9807968668217206e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9807020537299607e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9807539663974443e-01"
3.00E-07,-1.99E-03,3.56E-08,"		9.9808047889423690e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9808213053177153e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9806644203021777e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9808344304774033e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9807020537299607e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9807306678227514e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9808205032841912e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9808316465756941e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9809106575091677e-01"
4.00E-07,-1.99E-03,3.54E-08,"		9.9808367710964929e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9809211809065912e-01"
3.50E-07,-1.99E-03,3.54E-08,"		9.9809150682684900e-01"
4.00E-07,-1.99E-03,3.54E-08,"		9.9809970676121884e-01"
4.00E-07,-1.99E-03,3.54E-08,"		9.9809970676121884e-01"
3.50E-07,-1.99E-03,3.54E-08,"		9.9810690691445902e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9810410561130891e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9811148485374213e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9811193602511461e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9815565982132237e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9809211809065912e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9812078235559998e-01"
3.50E-07,-1.99E-03,3.54E-08,"		9.9809150682684900e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9811148485374213e-01"
3.50E-07,-1.99E-03,3.54E-08,"		9.9810690691445902e-01"
4.00E-07,-1.99E-03,3.54E-08,"		9.9809970676121884e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9808205032841912e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9809171500647265e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9808344304774033e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9808316465756941e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9807236389366660e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9808213053177153e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9808205032841912e-01"
3.00E-07,-1.99E-03,3.55E-08,"		9.9807762617354201e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9809171500647265e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9809211809065912e-01"
3.50E-07,-1.99E-03,3.55E-08,"		9.9809106575091677e-01"
4.00E-07,-1.99E-03,3.55E-08,"		9.9808316465756941e-01"
3.00E-07,-1.99E-03,3.54E-08,"		9.9811148485374213e-01"
3.00E-07,-1.99E-03,3.53E-08,"		9.9811456493466744e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9811193602511461e-01"
3.00E-07,-1.99E-03,3.53E-08,"		9.9822281998129592e-01"
3.50E-07,-1.99E-03,3.53E-08,"		9.9819109632305802e-01"
4.00E-07,-1.99E-03,3.53E-08,"		9.9815565982132237e-01"
3.00E-07,-1.99E-03,3.57E-08,"		9.9806265781174086e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9805802235933438e-01"
3.50E-07,-1.99E-03,3.57E-08,"		9.9804198802262256e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9804610095177282e-01"
4.00E-07,-1.99E-03,3.57E-08,"		9.9805178786615600e-01"
4.00E-07,-2.00E-03,3.58E-08,"		9.9801753882911404e-01"
3.00E-07,-1.99E-03,3.57E-08,"		9.9806265781174086e-01"
3.50E-07,-1.99E-03,3.57E-08,"		9.9804198802262256e-01"
3.00E-07,-1.99E-03,3.57E-08,"		9.9803780368267314e-01"
4.00E-07,-2.00E-03,3.58E-08,"		9.9801753882911404e-01"
3.50E-07,-2.00E-03,3.58E-08,"		9.9806085601919547e-01"
3.00E-07,-2.00E-03,3.58E-08,"		9.9808762014969488e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9804610095177282e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9806304428150372e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9805705197063010e-01"
3.00E-07,-1.99E-03,3.56E-08,"		9.9808047889423690e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9807539663974443e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9807020537299607e-01"
3.00E-07,-1.99E-03,3.56E-08,"		9.9808047889423690e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9806304428150372e-01"
3.00E-07,-1.99E-03,3.56E-08,"		9.9806389204977730e-01"
4.00E-07,-1.99E-03,3.56E-08,"		9.9804610095177282e-01"
3.50E-07,-1.99E-03,3.56E-08,"		9.9805802235933438e-01"
3.00E-07,-1.99E-03,3.57E-08,"		9.9806265781174086e-01"
4.00E-07,-2.00E-03,3.59E-08,"		9.9799673366579245e-01"
3.50E-07,-2.00E-03,3.59E-08,"		9.9799683817721463e-01"
3.50E-07,-2.00E-03,3.58E-08,"		9.9805660042771138e-01"
3.00E-07,-2.00E-03,3.59E-08,"		9.9798384339778612e-01"
3.00E-07,-2.00E-03,3.58E-08,"		9.9801488534404159e-01"
3.00E-07,-2.00E-03,3.58E-08,"		9.9808762014969488e-01"
4.00E-07,-2.00E-03,3.59E-08,"		9.9799673366579245e-01"
3.50E-07,-2.00E-03,3.58E-08,"		9.9805660042771138e-01"
4.00E-07,-2.00E-03,3.58E-08,"		9.9801675639863952e-01"
3.00E-07,-2.00E-03,3.58E-08,"		9.9808762014969488e-01"
3.50E-07,-2.00E-03,3.58E-08,"		9.9806085601919547e-01"
4.00E-07,-2.00E-03,3.58E-08,"		9.9801753882911404e-01"
4.00E-07,-2.00E-03,3.60E-08,"		9.9798193597849760e-01"
3.50E-07,-2.00E-03,3.59E-08,"		9.9800223614953798e-01"
4.00E-07,-2.00E-03,3.59E-08,"		9.9800347482592244e-01"
3.00E-07,-2.00E-03,3.59E-08,"		9.9798384339778612e-01"
3.50E-07,-2.00E-03,3.59E-08,"		9.9799683817721463e-01"
4.00E-07,-2.00E-03,3.59E-08,"		9.9799673366579245e-01"
3.00E-07,-2.00E-03,3.59E-08,"		9.9798384339778612e-01"
3.50E-07,-2.00E-03,3.59E-08,"		9.9800223614953798e-01"
3.00E-07,-2.00E-03,3.59E-08,"		9.9798661521732823e-01"
4.00E-07,-2.00E-03,3.60E-08,"		9.9798193597849760e-01"
3.50E-07,-2.00E-03,3.60E-08,"		9.9797834223258153e-01"
3.00E-07,-2.00E-03,3.60E-08,"		9.9796102509213025e-01"
3.00E-07,-2.00E-03,3.62E-08,"		9.9786783390384781e-01"
3.50E-07,-2.00E-03,3.62E-08,"		9.9789206423472776e-01"
3.50E-07,-2.00E-03,3.63E-08,"		9.9791727368408989e-01"
4.00E-07,-2.00E-03,3.62E-08,"		9.9790887428149755e-01"
4.00E-07,-2.00E-03,3.63E-08,"		9.9789751812686034e-01"
4.00E-07,-2.00E-03,3.64E-08,"		9.9788314955549717e-01"
3.00E-07,-2.00E-03,3.64E-08,"		9.9790382259800681e-01"
3.00E-07,-2.00E-03,3.63E-08,"		9.9790924562648819e-01"
3.50E-07,-2.00E-03,3.64E-08,"		9.9789594089487521e-01"
3.00E-07,-2.00E-03,3.62E-08,"		9.9786783390384781e-01"
3.50E-07,-2.00E-03,3.63E-08,"		9.9791727368408989e-01"
4.00E-07,-2.00E-03,3.64E-08,"		9.9788314955549717e-01"
4.00E-07,-2.00E-03,3.62E-08,"		9.9790887428149755e-01"
3.50E-07,-2.00E-03,3.62E-08,"		9.9793570785646346e-01"
4.00E-07,-2.00E-03,3.62E-08,"		9.9794507554527789e-01"
3.00E-07,-2.00E-03,3.61E-08,"		9.9800884898430020e-01"
3.50E-07,-2.00E-03,3.61E-08,"		9.9801250047778856e-01"
4.00E-07,-2.00E-03,3.61E-08,"		9.9800539848746339e-01"
3.00E-07,-2.00E-03,3.61E-08,"		9.9800884898430020e-01"
3.50E-07,-2.00E-03,3.62E-08,"		9.9793570785646346e-01"
3.00E-07,-2.00E-03,3.62E-08,"		9.9794402108627700e-01"
4.00E-07,-2.00E-03,3.62E-08,"		9.9790887428149755e-01"
3.50E-07,-2.00E-03,3.62E-08,"		9.9789206423472776e-01"
3.00E-07,-2.00E-03,3.62E-08,"		9.9786783390384781e-01"
4.00E-07,-2.00E-03,3.65E-08,"		9.9786744295386387e-01"
3.50E-07,-2.00E-03,3.65E-08,"		9.9787509346447856e-01"
3.50E-07,-2.00E-03,3.64E-08,"		9.9788362292412369e-01"
3.00E-07,-2.00E-03,3.65E-08,"		9.9787922130111739e-01"
3.00E-07,-2.00E-03,3.64E-08,"		9.9788883244769777e-01"
3.00E-07,-2.00E-03,3.64E-08,"		9.9790382259800681e-01"
4.00E-07,-2.00E-03,3.65E-08,"		9.9786744295386387e-01"
3.50E-07,-2.00E-03,3.64E-08,"		9.9788362292412369e-01"
4.00E-07,-2.00E-03,3.64E-08,"		9.9787409544840910e-01"
3.00E-07,-2.00E-03,3.64E-08,"		9.9790382259800681e-01"
3.50E-07,-2.00E-03,3.64E-08,"		9.9789594089487521e-01"
4.00E-07,-2.00E-03,3.64E-08,"		9.9788314955549717e-01"
3.00E-07,-2.00E-03,3.60E-08,"		9.9796102509213025e-01"
3.50E-07,-2.00E-03,3.60E-08,"		9.9797834223258153e-01"
3.50E-07,-2.00E-03,3.60E-08,"		9.9797094363490946e-01"
4.00E-07,-2.00E-03,3.60E-08,"		9.9798193597849760e-01"
4.00E-07,-2.00E-03,3.60E-08,"		9.9797674833433625e-01"
4.00E-07,-2.00E-03,3.61E-08,"		9.9800539848746339e-01"
3.00E-07,-2.00E-03,3.60E-08,"		9.9796102509213025e-01"
3.50E-07,-2.00E-03,3.60E-08,"		9.9797094363490946e-01"
3.00E-07,-2.00E-03,3.60E-08,"		9.9796313318485541e-01"
4.00E-07,-2.00E-03,3.61E-08,"		9.9800539848746339e-01"
3.50E-07,-2.00E-03,3.61E-08,"		9.9801250047778856e-01"
3.00E-07,-2.00E-03,3.61E-08,"		9.9800884898430020e-01"
4.00E-07,-2.00E-03,3.71E-08,"		9.9781279219064445e-01"
4.00E-07,-2.01E-03,3.72E-08,"		9.9777755447984207e-01"
3.50E-07,-2.01E-03,3.72E-08,"		9.9775221300659078e-01"
4.00E-07,-2.01E-03,3.73E-08,"		9.9776515373884811e-01"
3.50E-07,-2.01E-03,3.73E-08,"		9.9776492665019390e-01"
3.00E-07,-2.01E-03,3.73E-08,"		9.9776195184837002e-01"
4.00E-07,-2.00E-03,3.71E-08,"		9.9781279219064445e-01"
3.50E-07,-2.00E-03,3.70E-08,"		9.9780864020709770e-01"
4.00E-07,-2.00E-03,3.70E-08,"		9.9777218817002633e-01"
3.00E-07,-2.00E-03,3.70E-08,"		9.9780464244130673e-01"
3.50E-07,-2.00E-03,3.69E-08,"		9.9780969269314668e-01"
4.00E-07,-2.00E-03,3.69E-08,"		9.9778798512528788e-01"
3.00E-07,-2.00E-03,3.70E-08,"		9.9780464244130673e-01"
3.00E-07,-2.00E-03,3.69E-08,"		9.9780550361490494e-01"
3.50E-07,-2.00E-03,3.69E-08,"		9.9780969269314668e-01"
3.00E-07,-2.00E-03,3.68E-08,"		9.9783272417129187e-01"
3.50E-07,-2.00E-03,3.68E-08,"		9.9781827100313025e-01"
4.00E-07,-2.00E-03,3.69E-08,"		9.9778798512528788e-01"
4.00E-07,-2.00E-03,3.67E-08,"		9.9784409585366696e-01"
4.00E-07,-2.00E-03,3.68E-08,"		9.9783151157430516e-01"
3.50E-07,-2.00E-03,3.67E-08,"		9.9784301600922654e-01"
4.00E-07,-2.00E-03,3.69E-08,"		9.9778798512528788e-01"
3.50E-07,-2.00E-03,3.68E-08,"		9.9781827100313025e-01"
3.00E-07,-2.00E-03,3.68E-08,"		9.9783272417129187e-01"
3.00E-07,-2.00E-03,3.70E-08,"		9.9780464244130673e-01"
3.50E-07,-2.00E-03,3.70E-08,"		9.9780864020709770e-01"
3.00E-07,-2.00E-03,3.71E-08,"		9.9776572498720328e-01"
4.00E-07,-2.00E-03,3.71E-08,"		9.9781279219064445e-01"
3.50E-07,-2.01E-03,3.72E-08,"		9.9775221300659078e-01"
3.00E-07,-2.01E-03,3.73E-08,"		9.9776195184837002e-01"
4.00E-07,-2.00E-03,3.65E-08,"		9.9786744295386387e-01"
4.00E-07,-2.00E-03,3.66E-08,"		9.9784801151989300e-01"
3.50E-07,-2.00E-03,3.65E-08,"		9.9787509346447856e-01"
4.00E-07,-2.00E-03,3.67E-08,"		9.9784409585366696e-01"
3.50E-07,-2.00E-03,3.66E-08,"		9.9786786275688855e-01"
3.00E-07,-2.00E-03,3.65E-08,"		9.9787922130111739e-01"
4.00E-07,-2.00E-03,3.67E-08,"		9.9784409585366696e-01"
3.50E-07,-2.00E-03,3.67E-08,"		9.9784301600922654e-01"
3.50E-07,-2.00E-03,3.66E-08,"		9.9786786275688855e-01"
3.00E-07,-2.00E-03,3.68E-08,"		9.9783272417129187e-01"
3.00E-07,-2.00E-03,3.66E-08,"		9.9785494198196401e-01"
3.00E-07,-2.00E-03,3.65E-08,"		9.9787922130111739e-01"
3.00E-07,-2.01E-03,3.79E-08,"		9.9761685960314084e-01"
3.00E-07,-2.01E-03,3.78E-08,"		9.9762492099840117e-01"
3.50E-07,-2.01E-03,3.79E-08,"		9.9760930355843591e-01"
3.00E-07,-2.01E-03,3.76E-08,"		9.9765134684958701e-01"
3.50E-07,-2.01E-03,3.77E-08,"		9.9762247888235311e-01"
4.00E-07,-2.01E-03,3.78E-08,"		9.9756811561239456e-01"
3.00E-07,-2.01E-03,3.76E-08,"		9.9765134684958701e-01"
3.50E-07,-2.01E-03,3.74E-08,"		9.9770523800994049e-01"
3.50E-07,-2.01E-03,3.77E-08,"		9.9762247888235311e-01"
4.00E-07,-2.01E-03,3.73E-08,"		9.9776515373884811e-01"
4.00E-07,-2.01E-03,3.75E-08,"		9.9764105239299816e-01"
4.00E-07,-2.01E-03,3.78E-08,"		9.9756811561239456e-01"
3.00E-07,-2.01E-03,3.76E-08,"		9.9765134684958701e-01"
3.00E-07,-2.01E-03,3.74E-08,"		9.9771167936415706e-01"
3.50E-07,-2.01E-03,3.74E-08,"		9.9770523800994049e-01"
3.00E-07,-2.01E-03,3.73E-08,"		9.9776195184837002e-01"
3.50E-07,-2.01E-03,3.73E-08,"		9.9776492665019390e-01"
4.00E-07,-2.01E-03,3.73E-08,"		9.9776515373884811e-01"
4.00E-07,-2.01E-03,3.85E-08,"		9.9749902064540530e-01"
3.50E-07,-2.01E-03,3.85E-08,"		9.9749627840978572e-01"
3.50E-07,-2.01E-03,3.84E-08,"		9.9752195360710072e-01"
3.00E-07,-2.01E-03,3.85E-08,"		9.9748136773259999e-01"
3.00E-07,-2.01E-03,3.84E-08,"		9.9753242994094526e-01"
3.00E-07,-2.01E-03,3.82E-08,"		9.9753113431992024e-01"
4.00E-07,-2.01E-03,3.85E-08,"		9.9749902064540530e-01"
3.50E-07,-2.01E-03,3.84E-08,"		9.9752195360710072e-01"
4.00E-07,-2.01E-03,3.83E-08,"		9.9751453391416667e-01"
3.00E-07,-2.01E-03,3.82E-08,"		9.9753113431992024e-01"
3.50E-07,-2.01E-03,3.82E-08,"		9.9753964356493929e-01"
4.00E-07,-2.01E-03,3.82E-08,"		9.9754441082988354e-01"
3.00E-07,-2.01E-03,3.79E-08,"		9.9761685960314084e-01"
3.50E-07,-2.01E-03,3.80E-08,"		9.9756813872397732e-01"
3.00E-07,-2.01E-03,3.81E-08,"		9.9756039463873847e-01"
4.00E-07,-2.01E-03,3.82E-08,"		9.9754441082988354e-01"
3.50E-07,-2.01E-03,3.82E-08,"		9.9753964356493929e-01"
3.00E-07,-2.01E-03,3.82E-08,"		9.9753113431992024e-01"
4.00E-07,-2.01E-03,3.82E-08,"		9.9754441082988354e-01"
3.50E-07,-2.01E-03,3.80E-08,"		9.9756813872397732e-01"
4.00E-07,-2.01E-03,3.80E-08,"		9.9756850666645647e-01"
3.00E-07,-2.01E-03,3.79E-08,"		9.9761685960314084e-01"
3.50E-07,-2.01E-03,3.79E-08,"		9.9760930355843591e-01"
4.00E-07,-2.01E-03,3.78E-08,"		9.9756811561239456e-01"
4.00E-07,-2.01E-03,3.89E-08,"		9.9739693696947174e-01"
3.50E-07,-2.01E-03,3.90E-08,"		9.9739880168452966e-01"
3.50E-07,-2.01E-03,3.87E-08,"		9.9745195334082271e-01"
3.00E-07,-2.01E-03,3.91E-08,"		9.9739715207506796e-01"
3.00E-07,-2.01E-03,3.88E-08,"		9.9743105812345911e-01"
3.00E-07,-2.01E-03,3.85E-08,"		9.9748136773259999e-01"
4.00E-07,-2.01E-03,3.85E-08,"		9.9749902064540530e-01"
4.00E-07,-2.01E-03,3.87E-08,"		9.9744031075227146e-01"
3.50E-07,-2.01E-03,3.85E-08,"		9.9749627840978572e-01"
4.00E-07,-2.01E-03,3.89E-08,"		9.9739693696947174e-01"
3.50E-07,-2.01E-03,3.87E-08,"		9.9745195334082271e-01"
3.00E-07,-2.01E-03,3.85E-08,"		9.9748136773259999e-01"
4.00E-07,-2.01E-03,4.01E-08,"		9.9711573830836719e-01"
3.50E-07,-2.01E-03,4.01E-08,"		9.9713721385720033e-01"
4.00E-07,-2.01E-03,3.99E-08,"		9.9719723733463117e-01"
3.00E-07,-2.01E-03,4.01E-08,"		9.9715001876190335e-01"
3.50E-07,-2.01E-03,3.99E-08,"		9.9719276776032406e-01"
4.00E-07,-2.01E-03,3.97E-08,"		9.9724757658109509e-01"
4.00E-07,-2.01E-03,3.97E-08,"		9.9724757658109509e-01"
3.50E-07,-2.01E-03,3.99E-08,"		9.9719276776032406e-01"
3.50E-07,-2.01E-03,3.97E-08,"		9.9728300109138501e-01"
3.00E-07,-2.01E-03,4.01E-08,"		9.9715001876190335e-01"
3.00E-07,-2.01E-03,3.99E-08,"		9.9721649218011221e-01"
3.00E-07,-2.01E-03,3.96E-08,"		9.9731248581901655e-01"
4.00E-07,-2.01E-03,3.97E-08,"		9.9724757658109509e-01"
3.50E-07,-2.01E-03,3.97E-08,"		9.9728300109138501e-01"
4.00E-07,-2.01E-03,3.95E-08,"		9.9729057562381584e-01"
3.00E-07,-2.01E-03,3.96E-08,"		9.9731248581901655e-01"
3.50E-07,-2.01E-03,3.95E-08,"		9.9729990610332075e-01"
4.00E-07,-2.01E-03,3.93E-08,"		9.9731983036148719e-01"
4.00E-07,-2.01E-03,3.93E-08,"		9.9731983036148719e-01"
3.50E-07,-2.01E-03,3.95E-08,"		9.9729990610332075e-01"
3.50E-07,-2.01E-03,3.92E-08,"		9.9735281617799376e-01"
3.00E-07,-2.01E-03,3.96E-08,"		9.9731248581901655e-01"
3.00E-07,-2.01E-03,3.93E-08,"		9.9735826236228275e-01"
3.00E-07,-2.01E-03,3.91E-08,"		9.9739715207506796e-01"
4.00E-07,-2.01E-03,3.93E-08,"		9.9731983036148719e-01"
3.50E-07,-2.01E-03,3.92E-08,"		9.9735281617799376e-01"
4.00E-07,-2.01E-03,3.91E-08,"		9.9736282633613860e-01"
3.00E-07,-2.01E-03,3.91E-08,"		9.9739715207506796e-01"
3.50E-07,-2.01E-03,3.90E-08,"		9.9739880168452966e-01"
4.00E-07,-2.01E-03,3.89E-08,"		9.9739693696947174e-01"
3.00E-07,-2.01E-03,4.08E-08,"		9.9705115470613459e-01"
3.00E-07,-2.01E-03,4.04E-08,"		9.9707010146740915e-01"
3.50E-07,-2.01E-03,4.04E-08,"		9.9708458897763963e-01"
3.00E-07,-2.01E-03,4.01E-08,"		9.9715001876190335e-01"
3.50E-07,-2.01E-03,4.01E-08,"		9.9713721385720033e-01"
4.00E-07,-2.01E-03,4.01E-08,"		9.9711573830836719e-01"
4.00E-07,-2.02E-03,4.18E-08,"		9.9686128412962638e-01"
3.50E-07,-2.02E-03,4.18E-08,"		9.9687895857056563e-01"
4.00E-07,-2.02E-03,4.15E-08,"		9.9694388276312906e-01"
3.00E-07,-2.02E-03,4.17E-08,"		9.9688466761777916e-01"
3.50E-07,-2.02E-03,4.14E-08,"		9.9692857003847213e-01"
4.00E-07,-2.02E-03,4.11E-08,"		9.9707277074467382e-01"
4.00E-07,-2.02E-03,4.11E-08,"		9.9707277074467382e-01"
3.50E-07,-2.02E-03,4.09E-08,"		9.9707005252040126e-01"
4.00E-07,-2.01E-03,4.06E-08,"		9.9705844467228477e-01"
3.00E-07,-2.01E-03,4.08E-08,"		9.9705115470613459e-01"
3.50E-07,-2.01E-03,4.04E-08,"		9.9708458897763963e-01"
4.00E-07,-2.01E-03,4.01E-08,"		9.9711573830836719e-01"
3.00E-07,-2.02E-03,4.17E-08,"		9.9688466761777916e-01"
3.00E-07,-2.02E-03,4.12E-08,"		9.9695097434237234e-01"
3.50E-07,-2.02E-03,4.14E-08,"		9.9692857003847213e-01"
3.00E-07,-2.01E-03,4.08E-08,"		9.9705115470613459e-01"
3.50E-07,-2.02E-03,4.09E-08,"		9.9707005252040126e-01"
4.00E-07,-2.02E-03,4.11E-08,"		9.9707277074467382e-01"
4.00E-07,-2.02E-03,4.25E-08,"		9.9673213306310204e-01"
3.50E-07,-2.02E-03,4.25E-08,"		9.9674501832490903e-01"
4.00E-07,-2.02E-03,4.22E-08,"		9.9679127027788805e-01"
3.00E-07,-2.02E-03,4.25E-08,"		9.9675502296541996e-01"
3.50E-07,-2.02E-03,4.22E-08,"		9.9678757075936020e-01"
4.00E-07,-2.02E-03,4.18E-08,"		9.9686128412962638e-01"
3.00E-07,-2.02E-03,4.25E-08,"		9.9675502296541996e-01"
3.00E-07,-2.02E-03,4.21E-08,"		9.9678721572369822e-01"
3.50E-07,-2.02E-03,4.22E-08,"		9.9678757075936020e-01"
3.00E-07,-2.02E-03,4.17E-08,"		9.9688466761777916e-01"
3.50E-07,-2.02E-03,4.18E-08,"		9.9687895857056563e-01"
4.00E-07,-2.02E-03,4.18E-08,"		9.9686128412962638e-01"
3.00E-07,-2.02E-03,4.25E-08,"		9.9675502296541996e-01"
3.50E-07,-2.02E-03,4.25E-08,"		9.9674501832490903e-01"
3.50E-07,-2.02E-03,4.33E-08,"		9.9656116050269594e-01"
4.00E-07,-2.02E-03,4.25E-08,"		9.9673213306310204e-01"
4.00E-07,-2.02E-03,4.33E-08,"		9.9654813291600175e-01"
4.00E-07,-2.02E-03,4.40E-08,"		9.9641384570462577e-01"
3.00E-07,-2.02E-03,4.41E-08,"		9.9642578274465632e-01"
3.50E-07,-2.02E-03,4.41E-08,"		9.9642398359953566e-01"
3.50E-07,-2.02E-03,4.48E-08,"		9.9627427369906496e-01"
4.00E-07,-2.02E-03,4.40E-08,"		9.9641384570462577e-01"
4.00E-07,-2.02E-03,4.48E-08,"		9.9625884045039481e-01"
4.00E-07,-2.02E-03,4.55E-08,"		9.9612373996063674e-01"
4.00E-07,-2.02E-03,4.40E-08,"		9.9641384570462577e-01"
3.50E-07,-2.02E-03,4.41E-08,"		9.9642398359953566e-01"
3.50E-07,-2.02E-03,4.33E-08,"		9.9656116050269594e-01"
3.00E-07,-2.02E-03,4.41E-08,"		9.9642578274465632e-01"
3.00E-07,-2.02E-03,4.33E-08,"		9.9656294023387726e-01"
3.00E-07,-2.02E-03,4.25E-08,"		9.9675502296541996e-01"
3.00E-07,-2.02E-03,4.56E-08,"		9.9608815008529428e-01"
3.00E-07,-2.02E-03,4.49E-08,"		9.9624248837103746e-01"
3.50E-07,-2.02E-03,4.56E-08,"		9.9611542532697861e-01"
3.00E-07,-2.02E-03,4.41E-08,"		9.9642578274465632e-01"
