Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,136,,
4.00E-07,-2.11E-03,5.64E-07,"		1.0003631149385763e+00"
3.50E-07,-2.11E-03,5.64E-07,"		1.0005964806986034e+00"
3.00E-07,-2.11E-03,5.64E-07,"		1.0008042367298955e+00"
3.00E-07,-2.11E-03,5.64E-07,"		1.0008042367298955e+00"
3.50E-07,-2.11E-03,5.64E-07,"		1.0005964806986034e+00"
3.50E-07,-2.11E-03,5.67E-07,"		1.0009089477147579e+00"
4.00E-07,-2.11E-03,5.64E-07,"		1.0003631149385763e+00"
4.00E-07,-2.11E-03,5.67E-07,"		1.0007114904247010e+00"
4.00E-07,-2.11E-03,5.71E-07,"		9.9860003210475756e-01"
3.00E-07,-2.11E-03,5.71E-07,"		9.9869082384391339e-01"
3.00E-07,-2.11E-03,5.67E-07,"		1.0009450921225604e+00"
3.50E-07,-2.11E-03,5.71E-07,"		9.9865816296911336e-01"
3.00E-07,-2.11E-03,5.64E-07,"		1.0008042367298955e+00"
3.50E-07,-2.11E-03,5.67E-07,"		1.0009089477147579e+00"
4.00E-07,-2.11E-03,5.71E-07,"		9.9860003210475756e-01"
4.00E-07,-2.12E-03,5.78E-07,"		1.0000457564081449e+00"
3.50E-07,-2.11E-03,5.75E-07,"		9.9911256576493856e-01"
4.00E-07,-2.11E-03,5.75E-07,"		9.9914994137401780e-01"
3.00E-07,-2.11E-03,5.71E-07,"		9.9869082384391339e-01"
3.50E-07,-2.11E-03,5.71E-07,"		9.9865816296911336e-01"
4.00E-07,-2.11E-03,5.71E-07,"		9.9860003210475756e-01"
4.00E-07,-2.12E-03,5.78E-07,"		1.0000457564081449e+00"
3.50E-07,-2.12E-03,5.78E-07,"		9.9943198404537092e-01"
3.50E-07,-2.11E-03,5.75E-07,"		9.9911256576493856e-01"
3.00E-07,-2.12E-03,5.78E-07,"		9.9873063832964581e-01"
3.00E-07,-2.11E-03,5.75E-07,"		9.9868422862230555e-01"
3.00E-07,-2.11E-03,5.71E-07,"		9.9869082384391339e-01"
3.00E-07,-2.12E-03,5.78E-07,"		9.9873063832964581e-01"
3.50E-07,-2.12E-03,5.78E-07,"		9.9943198404537092e-01"
3.50E-07,-2.12E-03,5.81E-07,"		9.9911102014755782e-01"
4.00E-07,-2.12E-03,5.78E-07,"		1.0000457564081449e+00"
4.00E-07,-2.12E-03,5.81E-07,"		9.9923611547808289e-01"
4.00E-07,-2.12E-03,5.84E-07,"		9.9902617248844661e-01"
3.00E-07,-2.12E-03,5.84E-07,"		9.9920098388971512e-01"
3.00E-07,-2.12E-03,5.81E-07,"		9.9894705689250807e-01"
3.50E-07,-2.12E-03,5.84E-07,"		9.9912825222453505e-01"
3.00E-07,-2.12E-03,5.78E-07,"		9.9873063832964581e-01"
3.50E-07,-2.12E-03,5.81E-07,"		9.9911102014755782e-01"
4.00E-07,-2.12E-03,5.84E-07,"		9.9902617248844661e-01"
3.00E-07,-2.12E-03,5.84E-07,"		9.9920098388971512e-01"
3.50E-07,-2.12E-03,5.84E-07,"		9.9912825222453505e-01"
3.50E-07,-2.12E-03,5.87E-07,"		9.9927892249547856e-01"
4.00E-07,-2.12E-03,5.84E-07,"		9.9902617248844661e-01"
4.00E-07,-2.12E-03,5.87E-07,"		9.9914850671596267e-01"
4.00E-07,-2.12E-03,5.90E-07,"		9.9899107744341120e-01"
3.00E-07,-2.12E-03,5.84E-07,"		9.9920098388971512e-01"
3.50E-07,-2.12E-03,5.87E-07,"		9.9927892249547856e-01"
3.00E-07,-2.12E-03,5.87E-07,"		9.9935973885139007e-01"
4.00E-07,-2.12E-03,5.90E-07,"		9.9899107744341120e-01"
3.50E-07,-2.12E-03,5.90E-07,"		9.9908916348581600e-01"
3.00E-07,-2.12E-03,5.90E-07,"		9.9914940704574917e-01"
4.00E-07,-2.12E-03,6.00E-07,"		9.9859794149125425e-01"
3.50E-07,-2.12E-03,6.00E-07,"		9.9861424212247241e-01"
4.00E-07,-2.12E-03,5.97E-07,"		9.9824378835626326e-01"
3.00E-07,-2.12E-03,6.00E-07,"		9.9857743941179200e-01"
3.50E-07,-2.12E-03,5.97E-07,"		9.9847391119456952e-01"
4.00E-07,-2.12E-03,5.95E-07,"		9.9842636694549758e-01"
4.00E-07,-2.12E-03,5.90E-07,"		9.9899107744341120e-01"
4.00E-07,-2.12E-03,5.92E-07,"		9.9869695750471987e-01"
3.50E-07,-2.12E-03,5.90E-07,"		9.9908916348581600e-01"
4.00E-07,-2.12E-03,5.95E-07,"		9.9842636694549758e-01"
3.50E-07,-2.12E-03,5.92E-07,"		9.9881930895367455e-01"
3.00E-07,-2.12E-03,5.90E-07,"		9.9914940704574917e-01"
4.00E-07,-2.12E-03,5.95E-07,"		9.9842636694549758e-01"
3.50E-07,-2.12E-03,5.97E-07,"		9.9847391119456952e-01"
3.50E-07,-2.12E-03,5.92E-07,"		9.9881930895367455e-01"
3.00E-07,-2.12E-03,6.00E-07,"		9.9857743941179200e-01"
3.00E-07,-2.12E-03,5.95E-07,"		9.9876434089163302e-01"
3.00E-07,-2.12E-03,5.90E-07,"		9.9914940704574917e-01"
